code	In uzbek	In russian	In english					
LYO212	boʻgʻim ichiga yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для внутрисуставного введения						
LYO213	gastroenteral yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для гастроэнтерального введения						
LYO214	gemodializ uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для гемодиализа						
LYO215	gemodiafiltratsiya uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для гемодиафильтрации						
LYO216	gemofiltratsiya uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для гемофильтрации						
LYO217	ingalyatsiya uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для ингаляций						
LYO218	intraamniotik (amniotik qavat ichiga) yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для интраамниального введения						
LYO219	limfa ichiga yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для интралимфатического введения						
LYO220	intratekal yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для интратекального введения						
LYO221	infuziya uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для инфузий						
LYO222	inyeksiya uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для инъекций						
LYO223	mahalliy qoʻllash uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для местного применения						
LYO224	teri ustiga skarifikatsiya sinamasi uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для накожного скарифицированного нанесения						
LYO225	milklarga surtish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для нанесения на десны						
LYO226	sirtga qoʻllash uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для наружного применения						
LYO227	boʻgʻim atrofiga yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для околосуставного введения						
LYO228	meʼdani yuvish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для орошения желудка						
LYO229	siydik pufagini yuvish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для орошения мочевого пузыря						
LYO230	parabulbar yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для парабульбарного введения						
LYO231	peritoneal dializa uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для перитонеального диализа						
LYO232	teri ostiga yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для подкожного введения						
LYO233	chayish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для полоскания						
LYO234	ichga qabul qilish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для приема внутрь						
LYO235	prik-test oʻtkazish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для проведения прик-теста						
LYO236	koʻzni yuvish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для промывания глаз						
LYO237	burun boʻshligʻini yuvish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для промывания полости носа						
LYO238	ogʻiz boʻshligʻini yuvish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для промывания полости рта						
LYO239	eshitish yoʻllarini yuvish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для промывания слухового прохода						
LYO240	ogʻiz boʻshligʻi shilliq qavati uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для слизистой оболочки полости рта						
LYO241	subkonyunktival yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для субконъюнктивального введения						
LYO242	ekstraamniotik (amniotik qavat sirtiga) yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для экстраамниального введения						
LYO243	endosinusial yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для эндосинусиального введения						
LYO244	endotraxeal yuborish uchun eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора для эндотрахеального введения						
LYO245	tishga eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора зубного						
LYO246	rektal eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора ректального						
LYO247	transdermal eritma tayyorlash uchun liofilizat	лиофилизат для приготовления раствора трансдермального						
LYO248	mahalliy qoʻllash uchun sprey tayyorlash uchun liofilizat	лиофилизат для приготовления спрея для местного применения						
LYO249	sirtga qoʻllash uchun sprey tayyorlash uchun liofilizat	лиофилизат для приготовления спрея для наружного применения						
LYO250	ogʻiz shilliq qavti uchun sprey tayyorlash uchun liofilizat	лиофилизат для приготовления спрея для слизистой оболочки полости рта						
LYO251	nazal sprey tayyorlash uchun liofilizat	лиофилизат для приготовления спрея назального						
LYO252	til ostiga dozalangan sprey tayyorlash uchun liofilizat	лиофилизат для приготовления спрея подъязычного дозированного						
LYO253	transdermal sprey tayyorlash uchun liofilizat	лиофилизат для приготовления спрея трансдермального						
LYO254	quloqga sprey tayyorlash uchun liofilizat	лиофилизат для приготовления спрея ушного						
LYO255	vaginal suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии вагинальной						
LYO256	teri ichiga yuborish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для внутрикожного введения						
LYO257	mushak ichiga yuborish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для внутримышечного введения						
LYO258	boʻgʻim ichiga yuborish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для внутрисуставного введения						
LYO259	gastroenteral yuborish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для гастроэнтерального введения						
LYO260	inyeksiya uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для инъекций						
LYO261	taʼsiri uzaytirilgan inyeksiya uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для инъекций с пролонгированным высвобождением						
LYO262	implantatsiya uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для имплантации						
LYO263	ingalyatsiya uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для ингаляций						
LYO264	mahalliy qoʻllash uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для местного применения						
LYO265	teri ustiga skarifikatsiya sinamasi uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для накожного скарификационного нанесения						
LYO266	sirtga qoʻllash uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для наружного применения						
LYO267	boʻgʻim atrofiga yuborish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для околосуставного введения						
LYO268	teri ostiga yuborish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для подкожного введения						
LYO269	ichga qabul qilish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для приема внутрь						
LYO270	ogʻiz boʻshligʻi shilliq qavati uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для слизистой оболочки полости рта						
LYO271	endosinusial yuborish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для эндосинусиального введения						
LYO272	endotraxeal yuborish uchun suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии для эндотрахеального введения						
LYO273	tishga suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии зубной						
LYO274	rektal suspenziya tayyorlash uchun liofilizat	лиофилизат для приготовления суспензии ректальной						
LYO275	vaginal emulsiya tayyorlash uchun liofilizat 	лиофилизат для приготовления эмульсии вагинальной						
LYO276	bachadon ichiga emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии внутриматочной						
LYO277	vena ichiga yuborish uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для внутривенного введения						
LYO278	mushak ichiga yuborish uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для внутримышечного введения						
LYO279	gastroenteral yuborish uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для гастроэнтерального введения						
LYO280	ingalyatsiya uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для ингаляций						
LYO281	infuziya uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для инфузий						
LYO282	inyeksiya uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для инъекций						
LYO283	mahalliy qoʻllash uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для местного применения						
LYO284	sirtga qoʻllash uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для наружного применения						
LYO285	ichga qabul qilish uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для приема внутрь						
LYO286	eshitish yoʻllarini yuvish uchun emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии для промывания слухового прохода						
LYO287	tishga emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии зубной						
LYO288	rektal emulsiya tayyorlash uchun liofilizat	лиофилизат для приготовления эмульсии ректальной						
PIL101	pilyulalar	пилюли						
PLA101	plasterlar	пластырь						
PLA102	teri yuzasiga yopishtirish uchun plasterlar	пластырь для наклеивания на поверхность кожи						
PLA103	ogʻiz boʻshligʻi shilliq qavati uchun plasterlar	пластырь для слизистой оболочки полости рта						
PLA104	transdermal plasterlar	пластырь трансдермальный						
TIL101	plitkalar	плитки						
FIL101	plyonkalar	пленки						
FIL102	koʻz plyonkalari	пленки глазные						
FIL103	ogʻiz boʻshligʻida dispersiyalanadigan plyonkalar	пленки, диспергируемые в полости рта						
FIL104	milkka yopishtirish uchun plenkalar	пленки для наклеивания на десну						
FIL105	lunj plyonkalari	пленки защечные						
FIL106	periodontal plyonkalar	пленки периодонтальные						
FIL107	til osti plyonkalari	пленки подъязычные						
DRM101	quruq ekstrakt	экстракт сухой						
SUP101	suppozitoriylar	суппозитории						
SUP102	vaginal suppazitoriylar	суппозитории вагинальные						
SUP103	rektal suppozitoriylar	суппозитории ректальные						
SYS101	sistema	система						
SYS102	vaginal terapevtik sistema	система вагинальная терапевтическая						
SYS103	bachadon ichiga terapevtik sistema	система внутриматочная терапевтическая						
AMW101	soʻriladigan dorivor salfetkalar	салфетки лекарственные рассасывающиеся						
TAB101	tabletkalar	таблетки						
TAB102	vaginal tabletkalar	таблетки вагинальные						
TAB103	vishillovchi vaginal tabletkalari	таблетки вагинальные шипучие						
TAB104	bachadon ichi tabletkalari	таблетки внутриматочные						
TAB105	ogʻiz boʻshligʻida dispersiyalanadigan tabletkalar	таблетки, диспергируемые в полости рта						
TAB106	dispersiyalanadigan tabletkalar	таблетки диспергируемые						
TAB107	implantatsiya uchun tabletkalar	таблетки для имплантации						
TAB108	ingalyatsiya uchun tabletkalar	таблетки для ингаляций						
TAB109	shimish uchun tabletkalar	таблетки для рассасывания						
TAB110	chaynaladigan tabletkalar	таблетки жевательные						
TAB111	lunj orti sohasiga qo’llash uchun tabletkalar	таблетки защечные						
TAB112	lunj orti sohasiga qoʻllash uchun mukoadgeziv tabletkalar	таблетки защечные мукоадгезивные						
TAB113	ichakda eriydigan tabletkalar	таблетки кишечнорастворимые						
TAB114	ichakda eriydigan, taʼsiri uzaytirilgan tabletkalar	таблетки кишечнорастворимые с пролонгированным высвобождением						
TAB115	liofilizat tabletkalar	таблетки лиофилизат						
TAB116	til osti tabletkalar	таблетки подъязычные						
TAB117	qobiq bilan qoplangan tabletkalar	таблетки, покрытые оболочкой						
TAB118	plyonka qobiq bilan qoplangan tabletkalar	таблетки, покрытые пленочной оболочкой						
TAB119	eruvchi tabletkalar	таблетки растворимые						
TAB120	ajralib chiqarilishi modifikatsiyalangan tabletkalar	таблетки с модифицированным высвобождением						
TAB121	taʼsiri uzaytirilgan tabletkalar	таблетки с пролонгированным высвобождением						
TAB122	vishillovchi tabletkalar	таблетки шипучие						
TAB123	koʻz tomchilarini tayyorlash uchun tabletkalar	таблетки для приготовления капель глазных						
TAB124	taʼsiri uzaytirilgan koʻz tomchilarini tayyorlash uchun tabletkalar	таблетки для приготовления капель глазных с пролонгированным высвобождением						
TAB125	ingalyatsiya uchun tomchi tayyorlash uchun tabletkalar	таблетки для приготовления капель для ингаляции						
TAB126	mahalliy qoʻllash uchun tomchi tayyorlash uchun tabletkalar	таблетки для приготовления капель для местного применения						
TAB127	ogʻiz boʻshligʻiga surtish uchun tomchi tayyorlash uchun tabletkalar	таблетки для приготовления капель для нанесения на слизистую оболочку полости рта						
TAB128	ichga qabul qilish uchun tomchi tayyorlash uchun tabletkalar	таблетки для приготовления капель для приема внутрь						
TAB129	tishga tomchi tayyorlash uchun tabletkalar	таблетки для приготовления капель зубных						
TAB130	burun tomchilarini tayyorlash uchun tabletkalar	таблетки для приготовления капель назальных						
TAB131	til ostiga tomchi tayyorlash uchun tabletkalar	таблетки для приготовления капель подъязычных						
TAB132	quloq tomchilari tayyorlash uchun tabletkalar	таблетки для приготовления капель ушных						
TAB133	qin ichiga eritma tayyorlash uchun tabletkalar 	таблетки для приготовления раствора вагинального						
TAB134	bachadon ichiga eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора внутриматочного						
TAB135	arteriya ichiga yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутриартериального введения						
TAB136	qorin boʻshligʻi ichiga yuborish uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутрибрюшинного введения						
TAB137	vena ichiga yuborish uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутривенного введения						
TAB138	koʻz ichiga yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутриглазного введения						
TAB139	teri ichiga yuborish uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутрикожного введения						
TAB140	koronar tomir ichiga yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутрикоронарного введения						
TAB141	mushak ichiga yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутримышечного введения						
TAB142	boʻshliq ichiga yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутриполостного введения						
TAB143	pufak ichiga yuborish uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутрипузырного введения						
TAB144	boʻgʻim ichiga yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для внутрисуставного введения						
TAB145	gastroenteral yuborish uchun eritmani tayyorlash uchun tabletkalar 	таблетки для приготовления раствора для гастроэнтерального введения						
TAB146	gemodializ uchun eritma tayyorlash uchun tabletkalar 	таблетки для приготовления раствора для гемодиализа						
TAB147	gemofiltratsiya uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для гемофильтрации						
TAB148	ingalyatsiya uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для ингаляций						
TAB149	intraamniotik (amniotik qavat ichiga) yuborish uchun 	таблетки для приготовления раствора для интраамниального введения						
TAB150	limfa ichiga yuborish uchun eritma tayyorlash uchun tabletkalar 	таблетки для приготовления раствора для интралимфатического введения						
TAB151	infuziya uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для инфузий						
TAB152	inyeksiya uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для инъекций						
TAB153	mahalliy qoʻllash uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для местного применения						
TAB154	teri ustiga skarifikatsiya sinamasi uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для накожного скарифицированного нанесения						
TAB155	milklarga surtish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для нанесения на десны						
TAB156	sirtga qoʻllash uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для наружного применения						
TAB157	boʻgʻim atrofiga yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для околосуставного введения						
TAB158	meʼdani yuvish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для орошения желудка						
TAB159	siydik pufagini yuvish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для орошения мочевого пузыря						
TAB160	parabulbar yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для парабульбарного введения						
TAB161	peritoneal dializ uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для перитонеального диализа						
TAB162	teri ostiga yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для подкожного введения						
TAB163	chayish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для полоскания						
TAB164	ichga qabul qilish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для приема внутрь						
TAB165	prik-test oʻtkazish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для проведения прик-теста						
TAB166	koʻzni yuvish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для промывания глаз						
TAB167	burun boʻshligʻini yuvish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для промывания полости носа						
TAB168	ogʻiz boʻshligʻini yuvish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для промывания полости рта						
TAB169	eshitish yoʻllarini yuvish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для промывания слухового прохода						
TAB170	ogʻiz boʻshligʻi shilliq qavati uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для слизистой оболочки полости рта						
TAB171	subkonyunktival yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для субконъюктивального введения						
TAB172	ekstraamniotik (amniotik qavat sirtiga) yuborish uchun eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора для экстраамниального введения						
TAB173	endosinusial yuborish uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для эндосинусиального введения						
TAB174	endotraxeal yuborish uchun eritmani tayyorlash uchun tabletkalar	таблетки для приготовления раствора для эндотрахеального введения						
TAB175	tish eritmasi tayyorlash uchun tabletkalar	таблетки для приготовления раствора зубного						
TAB176	rektal eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора ректального						
TAB177	transdermal eritma tayyorlash uchun tabletkalar	таблетки для приготовления раствора трансдермального						
TAB178	vaginal suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии вагинальной						
TAB179	teri ichiga yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для внутрикожного введения						
TAB180	mushak ichiga yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для внутримышечного введения						
TAB181	boʻgʻim ichiga yuborish uchun suspenziyani tayyorlash uchun tabletkalar 	таблетки для приготовления суспензии для внутрисуставного введения						
TAB182	gastroenteral yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для гастроэнтерального введения						
TAB183	inyeksiya uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для инъекций						
TAB184	taʼsiri uzaytirilgan inyeksiya uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для инъекций с пролонгированным высвобождением						
TAB185	implantatsiya uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для имплантации						
TAB186	ingalyatsiya uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для ингаляций						
TAB187	mahalliy qoʻllash uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для местного применения						
TAB188	teri ustiga skarifikatsiya sinamasi uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для накожного скарификационного нанесения						
TAB189	sirtga qoʻllash uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для наружного применения						
TAB190	boʻgʻim atrofiga yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для околосуставного введения						
TAB191	teri ostiga yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для подкожного введения						
TAB192	ichga qabul qilish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для приема внутрь						
TAB193	ogʻiz boʻshligʻi shilliq qavati uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для слизистой оболочки полости рта						
TAB194	endosinusial yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для эндосинусиального введения						
TAB195	endotraxeal yuborish uchun suspenziyani tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для эндотрахеального введения						
TAB196	tish suspenziyasini tayyorlash uchun tabletkalar	таблетки для приготовления суспензии зубной						
TAB197	rektal suspenziyani tayyorlash uchun tabletkalar	таблетки для приготовления суспензии ректальной						
TAM101	dorivor tamponlar	тампоны лекарственные						
TAM102	vaginal dorivor tamponlar	тампоны лекарственные вагинальные						
TAM103	ingalyatsiya uchun dorivor tamponlar	тампоны лекарственные для ингаляций						
TAM104	rektal dorivor tamponlar	тампоны лекарственные ректальные						
TAM105	quloq uchun dorivor tamponlar	тампоны лекарственные ушные						
STI101	tayoqchalar	палочки						
STI102	dental tayoqchalar	палочки дентальные						
STI103	nazal tayoqchalar	палочки назальные						
STI104	periodontal tayoqchalar	палочки периодонтальные						
STI105	siydik yoʻllari tayoqchalari	палочки уретральные						
STI106	quloq tayoqchalari	палочки ушные						
MED101	dorivor tirnoq boʻyogʻi	лак для ногтей лекарственный						
EXT101	mahalliy qoʻllash uchun ekstrakt	экстракт для местного применения						
EXT102	sirtga qoʻllash uchun ekstrakt	экстракт для наружного применения						
EXT103	ichga qabul qilish uchun ekstrakt	экстракт для приема внутрь						
SLT102	erituvchi	растворитель						
OTH101	boshqa dori shakllari	другие лекарственные формы						
